cliente_id,idade,plano,ciclo,valor_mensal,regiao,canal_aquisicao,nps,data_assinatura,data_cancelamento,data_ultimo_acesso,data_extracao,dias_ativos_ult_mes,horas_assistidas_total,motivo_cancelamento,churn
3826,32,básico,Mensal,19.9,Sul,Organico,6,2019-11-04,,2024-01-29,2024-01-31,10,818.3,,0
5515,39,premium,Mensal,55.9,Sul,orgânico,4,2023-06-05,2023-11-05,2023-10-18,2024-01-31,3,55.9,problema tecnico,1
3540,29,básico,Anual,1990,Sudeste,instagram,8,2023-05-18,,2024-01-21,2024-01-31,14,262.9,,0
3748,43,BASICO,Anual,19.9,?,Indicacao,7,2023-01-11,2023-10-25,2023-10-11,2024-01-31,2,41.5,problema tecnico,1
3526,56,Basico,Anual,19.9,Nordeste,Organico,6,2022-08-18,,2024-01-14,2024-01-31,9,313.3,,0
1343,45,premium,Mensal,55.9,Centro-Oeste,Instagram,8,2022-12-23,,2024-01-23,2024-01-31,15,381.4,,0
2330,51,BASICO,Mensal,19.9,Nordeste,google,5,2022-08-20,,2024-01-12,2024-01-31,18,733.5,,0
4236,34,Padrao,Mensal,34.9,Sudeste,indicação,6,2023-10-27,2023-12-28,2023-12-15,2024-01-31,2,12.7,Pouco conteúdo novo,1
4220,18,Premium,Anual,55.9,Sudeste,Instagram,9,2022-12-18,,2024-01-09,2024-01-31,11,230,,0
3915,44,Padrao,Mensal,3490,Nordeste,orgânico,6,2023-06-05,,2024-01-06,2024-01-31,13,243.1,,0
5392,23,padrão,Mensal,34.9,Centro-Oeste,Organico,10,2023-09-27,,2024-01-21,2024-01-31,15,116.1,,0
5907,55,BASICO,Mensal,19.9,Centro-Oeste,instagram,8,2023-04-27,,2024-01-28,2024-01-31,15,208.3,,0
4264,48,Basico,Mensal,1990,Centro-Oeste,Google,8,2023-09-19,,2024-01-05,2024-01-31,9,57.4,,0
5523,35,Padrão,Mensal,34.9,Sudeste,Indicacao,2,2023-08-21,2023-12-10,2023-11-20,2024-01-31,3,26.2,preco,1
2940,39,Padrão,Mensal,34.9,Sudeste,orgânico,9,2023-11-20,,2024-01-12,2024-01-31,18,86.1,,0
5618,31,padrão,Anual,34.9,Sudeste,Google,8,2022-10-11,,2024-01-05,2024-01-31,12,344.3,,0
2576,39,BASICO,Anual,19.9,Sudeste,orgânico,7,2021-01-01,,2024-01-08,2024-01-31,11,815.1,,0
3405,50,Padrao,Mensal,3490,Nordeste,instagram,5,2022-12-10,,2024-01-18,2024-01-31,9,174.6,,0
3191,46,premium,Mensal,55.9,Nordeste,orgânico,6,2023-08-20,2024-01-04,2023-12-26,2024-01-31,6,57.6,Pouco conteúdo novo,1
1289,21,padrão,Mensal,3490,Nordeste,Instagram,2,2022-05-28,,2024-01-12,2024-01-31,11,324.5,,0
5089,45,Basico,Mensal,19.9,Sudeste,IG,5,2023-12-09,2024-01-12,2023-12-12,2024-01-31,2,4.1,Falta de tempo,1
4904,37,premium,Mensal,55.9,Norte,orgânico,7,2023-12-13,,2024-01-15,2024-01-31,18,34.8,,0
2540,24,Padrao,Anual,34.9,?,IG,6,2023-08-29,2024-01-22,2024-01-04,2024-01-31,3,24.6,Outro,1
2085,61,Premium,Mensal,55.9,Norte,Indicacao,10,2023-02-11,,2024-01-02,2024-01-31,9,153.8,,0
3469,48,Padrao,Mensal,3490,Sudeste,indicação,7,2023-09-15,,2024-01-18,2024-01-31,14,85.2,,0
2550,63,Basico,Mensal,19.9,Sudeste,Instagram,10,2023-05-29,,2024-01-21,2024-01-31,13,180.6,,0
5488,42,Padrao,Mensal,3490,Sudeste,orgânico,6,2023-04-05,,2024-01-10,2024-01-31,12,283.6,,0
2122,37,Padrão,Mensal,34.9,Sudeste,google,4,2023-03-12,2023-08-27,2023-08-16,2024-01-31,3,56,Pouco conteúdo novo,1
5744,30,Padrão,Mensal,34.9,Sudeste,orgânico,9,2022-11-26,,2024-01-15,2024-01-31,10,226.3,,0
5185,41,BASICO,Anual,19.9,Sudeste,Indicacao,7,2023-07-15,2023-11-04,2023-10-26,2024-01-31,0,0,problema tecnico,1
2804,45,padrão,Mensal,34.9,Centro-Oeste,Instagram,6,2023-07-20,2023-11-30,2023-11-21,2024-01-31,4,40.4,Outro,1
2040,33,Padrao,Mensal,3490,Sul,google,9,2022-11-21,,2024-01-07,2024-01-31,13,282.1,,0
1011,54,Padrao,Mensal,34.9,Sul,instagram,6,2023-08-13,,2024-01-04,2024-01-31,21,200.4,,0
4886,42,premium,Mensal,55.9,Sul,indicação,2,2023-09-23,2023-12-13,2023-11-25,2024-01-31,5,28.5,Preço,1
4597,18,Basico,Mensal,19.9,Sudeste,instagram,4,2023-01-04,2023-08-02,2023-07-14,2024-01-31,3,80.5,Outro,1
4555,21,BASICO,Mensal,19.9,Nordeste,Organico,5,2023-05-30,2023-11-24,2023-11-04,2024-01-31,2,28.5,Falta de tempo,1
5625,40,básico,Anual,19.9,Sudeste,indicação,7,2023-09-26,2023-12-15,2023-11-12,2024-01-31,4,37.3,Problema técnico,1
3280,46,Premium,Mensal,55.9,Norte,IG,8,2023-09-14,,2024-01-04,2024-01-31,11,67.1,,0
3728,41,Padrao,Anual,3490,Sudeste,Instagram,10,2022-12-21,,2024-01-21,2024-01-31,17,524.1,,0
4231,44,Padrão,Anual,3490,Sudeste,Instagram,6,2022-08-17,2023-12-30,2023-11-28,2024-01-31,1,39.4,PREÇO,1
1145,32,Padrao,Anual,34.9,Sudeste,Instagram,10,2023-10-07,,,2024-01-31,11,50.9,,0
1311,63,Basico,Anual,1990,Nordeste,indicação,10,2022-11-18,,2024-01-26,2024-01-31,20,529.2,,0
2043,36,Premium,Mensal,55.9,Sudeste,IG,5,2023-09-20,,2024-01-07,2024-01-31,16,97.9,,0
2450,20,BASICO,Mensal,19.9,Nordeste,Google,6,2023-09-11,,2024-01-13,2024-01-31,11,73.1,,0
1487,28,BASICO,Mensal,19.9,?,Organico,9,2023-09-03,,2024-01-11,2024-01-31,9,95.4,,0
2535,38,Basico,Mensal,19.9,Sul,Google,7,2023-04-24,,2024-01-07,2024-01-31,13,220.7,,0
3411,18,Basico,Mensal,19.9,Sudeste,Organico,10,2023-08-26,,2024-01-28,2024-01-31,19,157.9,,0
3427,42,Premium,Mensal,55.9,Sul,orgânico,7,2022-01-31,,2024-01-30,2024-01-31,14,732.1,,0
3737,37,Padrao,Mensal,3490,Norte,Instagram,8,2022-08-22,,2024-01-27,2024-01-31,23,553.7,,0
2221,40,Basico,Anual,19.9,Sudeste,IG,7,2022-02-24,,2024-01-19,2024-01-31,13,491.1,,0
1773,53,Basico,Mensal,19.9,Sul,instagram,9,2021-12-12,,2024-01-07,2024-01-31,15,900,,0
2237,39,Basico,Mensal,19.9,Norte,IG,7,2022-03-02,2023-10-14,2023-09-25,2024-01-31,4,196,preco,1
2911,30,Padrão,Mensal,3490,Nordeste,indicação,9,2023-08-13,,2024-01-15,2024-01-31,13,125.8,,0
4218,42,Basico,Mensal,19.9,?,Instagram,1,2023-08-25,2023-11-28,2023-11-20,2024-01-31,5,35.4,PREÇO,1
2287,39,Padrão,Mensal,34.9,Norte,Indicacao,9,2022-02-03,,2024-01-29,2024-01-31,12,585.1,,0
5435,54,Padrao,Mensal,34.9,Sudeste,Instagram,8,2022-11-17,,2024-01-17,2024-01-31,14,421.1,,0
1949,32,BASICO,Mensal,19.9,Nordeste,IG,9,2022-05-17,,2024-01-28,2024-01-31,8,300.2,,0
5968,30,Padrao,Anual,3490,Sul,IG,7,2023-02-10,,2024-01-20,2024-01-31,13,206,,0
1513,35,básico,Anual,19.9,Sudeste,Indicacao,10,2023-05-18,,2024-01-12,2024-01-31,13,234.1,,0
1633,31,Padrão,Anual,34.9,Sul,indicação,5,2022-08-23,,2024-01-30,2024-01-31,15,496.9,,0
3220,-2,Basico,Mensal,19.9,Sudeste,IG,8,2022-05-11,,2024-01-14,2024-01-31,13,434.4,,0
4145,34,BASICO,Anual,19.9,Norte,Google,6,2022-08-16,,2024-01-26,2024-01-31,9,350.3,,0
5083,43,Padrão,Mensal,34.9,Norte,google,8,2023-02-27,2023-08-20,2023-08-07,2024-01-31,4,66.8,Preço,1
1917,45,Premium,Mensal,55.9,Centro-Oeste,Organico,8,2022-09-06,,2024-01-17,2024-01-31,19,487.3,,0
5894,24,Basico,Mensal,19.9,Sul,Indicacao,6,2022-06-17,,2024-01-14,2024-01-31,19,620.6,,0
1713,39,padrão,Anual,34.9,Sul,Indicacao,8,2022-05-09,,2024-01-14,2024-01-31,15,636.5,,0
5723,36,padrão,Mensal,34.9,Centro-Oeste,Organico,4,2021-06-15,,2024-01-13,2024-01-31,7,477.4,,0
4713,45,Padrão,Anual,34.9,Nordeste,Indicacao,9,2022-05-29,,2024-01-26,2024-01-31,15,422.1,,0
2589,41,Basico,Anual,1990,Norte,IG,10,2023-05-22,,2024-01-05,2024-01-31,18,322.8,,0
4482,22,premium,Mensal,55.9,Sul,Instagram,8,2021-05-07,,2024-01-23,2024-01-31,13,760.4,,0
3339,37,Premium,Mensal,55.9,Sudeste,instagram,4,2023-07-16,2023-12-25,2023-12-11,2024-01-31,7,71.6,Preço,1
1907,37,Padrão,Mensal,34.9,Nordeste,Indicacao,6,2023-03-03,,2024-01-14,2024-01-31,17,326.6,,0
5828,30,BASICO,Mensal,19.9,Nordeste,indicação,2,2023-07-15,2023-11-21,2023-11-05,2024-01-31,4,45.2,PREÇO,1
1571,33,Padrao,Mensal,34.9,Sul,indicação,1,2022-01-22,2023-06-28,2023-06-10,2024-01-31,3,107.9,PREÇO,1
3362,43,Premium,Mensal,55.9,Nordeste,google,2,2023-02-25,,2024-01-02,2024-01-31,15,370.8,,0
5426,32,Basico,Anual,19.9,Sudeste,IG,6,2023-09-09,2024-01-21,,2024-01-31,3,28,problema tecnico,1
2194,36,Basico,Mensal,19.9,Sudeste,orgânico,7,2023-04-23,,2024-01-02,2024-01-31,9,126,,0
5172,18,padrão,Mensal,34.9,Sudeste,google,2,2023-08-31,2024-01-20,2023-12-23,2024-01-31,2,15.7,Outro,1
2833,51,Padrao,Mensal,34.9,Nordeste,indicação,9,2022-01-01,,2024-01-16,2024-01-31,18,900,,0
2797,31,BASICO,Anual,19.9,Sul,IG,6,2023-05-02,2023-10-16,2023-09-12,2024-01-31,3,41.7,Problema técnico,1
3587,26,padrão,Mensal,34.9,Sudeste,instagram,9,2022-03-24,,2024-01-24,2024-01-31,15,612.8,,0
5920,50,básico,Mensal,1990,Sudeste,instagram,6,2022-03-20,,2024-01-05,2024-01-31,13,476.9,,0
4736,32,padrão,Mensal,34.9,Sudeste,instagram,5,2023-07-10,2023-12-03,2023-11-09,2024-01-31,3,30.7,Concorrente,1
5899,39,Premium,Mensal,55.9,Sudeste,Instagram,5,2023-04-05,2023-09-04,2023-08-12,2024-01-31,2,47,Outro,1
5832,39,premium,Mensal,55.9,Sudeste,Instagram,9,2022-10-13,,2024-01-02,2024-01-31,14,442.5,,0
4938,37,padrão,Anual,34.9,Nordeste,Indicacao,8,2022-06-23,,2024-01-30,2024-01-31,13,458.3,,0
1805,35,Padrao,Mensal,34.9,?,google,4,2023-03-02,2023-09-13,2023-09-03,2024-01-31,2,52.5,Preço,1
5856,35,básico,Mensal,19.9,Centro-Oeste,IG,7,2023-11-26,,2024-01-31,2024-01-31,12,37.6,,0
5413,25,padrão,Mensal,34.9,Sul,instagram,1,2023-02-17,2023-11-11,2023-10-10,2024-01-31,2,40.7,preco,1
5698,44,padrão,Mensal,34.9,Sudeste,orgânico,6,2021-11-09,,2024-01-04,2024-01-31,14,633.7,,0
2840,50,BASICO,Mensal,19.9,Sudeste,google,8,2022-04-30,,2024-01-30,2024-01-31,9,416.1,,0
1162,52,Padrao,Mensal,34.9,Nordeste,Organico,6,2022-06-06,,2024-01-20,2024-01-31,3,87.4,,0
2750,20,padrão,Anual,34.9,Sudeste,Instagram,8,2023-04-18,,2024-01-20,2024-01-31,9,150.2,,0
2643,37,Premium,Mensal,55.9,Nordeste,instagram,9,2022-10-16,,2024-01-17,2024-01-31,15,448.7,,0
4752,31,padrão,Mensal,34.9,Sudeste,Organico,7,2021-12-17,,2024-01-22,2024-01-31,15,628.3,,0
1100,37,Padrao,Anual,34.9,Nordeste,Organico,5,2023-07-17,2024-01-18,2023-12-27,2024-01-31,1,13.7,Concorrente,1
4728,23,Padrao,Mensal,34.9,?,IG,8,2023-02-13,,2024-01-16,2024-01-31,9,167.9,,0
3456,47,Padrao,Mensal,34.9,Norte,IG,5,2023-07-21,2023-11-27,2023-11-20,2024-01-31,6,70.3,preco,1
5254,38,Padrao,Anual,34.9,Sul,Organico,4,2023-08-17,2023-12-02,2023-11-05,2024-01-31,5,51.7,Preço,1
3482,24,básico,Anual,19.9,Nordeste,IG,5,2022-04-10,2023-06-27,2023-06-23,2024-01-31,4,131.9,Pouco conteúdo novo,1
1408,20,BASICO,Anual,1990,Sudeste,Indicacao,10,2023-06-11,,2024-01-27,2024-01-31,12,129.6,,0
2382,40,Padrao,Anual,34.9,Nordeste,Indicacao,10,2023-01-27,,2024-01-02,2024-01-31,13,358.8,,0
2346,36,básico,Mensal,1990,Nordeste,Organico,4,2022-02-15,2023-07-23,,2024-01-31,5,213.1,Pouco conteúdo novo,1
4155,34,Basico,Anual,19.9,Sul,Indicacao,6,2021-09-10,,2024-01-11,2024-01-31,8,512.6,,0
3450,34,Basico,Mensal,19.9,Sudeste,Indicacao,7,2023-09-28,2023-12-13,2023-11-14,2024-01-31,4,36.9,Preço,1
1993,33,padrão,Mensal,34.9,Norte,orgânico,10,2023-04-16,,2024-01-26,2024-01-31,17,225.6,,0
2369,33,Basico,Mensal,19.9,Sudeste,Indicacao,9,2023-01-03,,2024-01-23,2024-01-31,21,516,,0
3401,35,premium,Mensal,55.9,Nordeste,orgânico,8,2023-03-10,2023-09-24,2023-08-29,2024-01-31,3,59,preco,1
1043,32,Padrao,Mensal,34.9,Nordeste,Indicacao,7,2023-08-12,,2024-01-09,2024-01-31,13,121.6,,0
2737,49,Padrão,Anual,34.9,Sudeste,Organico,8,2023-01-29,,2024-01-28,2024-01-31,11,268.7,,0
5992,35,premium,Mensal,5590,Nordeste,Google,9,2022-10-14,,2024-01-27,2024-01-31,12,427.3,,0
2451,28,Padrão,Mensal,34.9,Sudeste,Indicacao,3,2023-09-08,2024-01-15,2023-12-26,2024-01-31,2,18.5,Preço,1
1139,34,premium,Mensal,55.9,Centro-Oeste,indicação,10,2023-03-22,,2024-01-12,2024-01-31,12,224,,0
3043,32,premium,Mensal,55.9,Sudeste,orgânico,10,2023-09-01,,2024-01-03,2024-01-31,20,165.9,,0
4422,24,Padrão,Mensal,34.9,Sul,Indicacao,9,2023-08-28,,2024-01-23,2024-01-31,11,88.2,,0
5176,24,Premium,Anual,55.9,Nordeste,orgânico,9,2023-02-13,,2024-01-17,2024-01-31,21,402.4,,0
4997,35,premium,Mensal,55.9,Sudeste,IG,9,2021-05-02,,2024-01-19,2024-01-31,14,900,,0
1248,36,padrão,Mensal,3490,Sudeste,Google,5,2023-03-19,2023-11-13,2023-10-05,2024-01-31,4,61.5,Problema técnico,1
2347,37,básico,Mensal,19.9,Sudeste,orgânico,7,2022-08-04,,2024-01-13,2024-01-31,10,352.6,,0
2849,18,BASICO,Anual,1990,Nordeste,Indicacao,10,2023-03-25,,2024-01-21,2024-01-31,18,382.1,,0
5572,50,padrão,Anual,34.9,Nordeste,IG,3,2022-12-31,2023-09-18,2023-08-30,2024-01-31,1,18.3,Concorrente,1
5496,29,Padrao,Mensal,34.9,Sudeste,indicação,8,2023-07-31,,2024-01-30,2024-01-31,8,105.7,,0
5918,37,padrão,Mensal,34.9,Sudeste,Google,3,2023-12-02,2024-01-22,2023-12-18,2024-01-31,6,21.3,Problema técnico,1
3603,26,padrão,Mensal,34.9,Nordeste,indicação,9,2022-11-03,,2024-01-20,2024-01-31,20,603.9,,0
2649,40,Basico,Mensal,19.9,Sudeste,IG,7,2023-05-24,,2024-01-19,2024-01-31,12,168.2,,0
5025,41,Premium,Mensal,55.9,Norte,orgânico,6,2021-12-28,,2024-01-17,2024-01-31,11,541.8,,0
4245,33,Padrão,Mensal,34.9,Nordeste,Indicacao,2,2022-12-24,2023-07-30,2023-07-17,2024-01-31,4,109.8,Concorrente,1
3423,38,Padrão,Anual,34.9,?,indicação,5,2023-03-11,,2024-01-24,2024-01-31,13,262,,0
4983,47,Basico,Mensal,19.9,Sudeste,indicação,5,2022-10-19,,2024-01-31,2024-01-31,12,365.6,,0
5347,49,Basico,Mensal,19.9,Sudeste,Google,9,2023-07-16,,2024-01-19,2024-01-31,11,104.5,,0
4078,47,Premium,Mensal,55.9,Sudeste,orgânico,4,2022-05-08,,2024-01-16,2024-01-31,17,534.7,,0
1770,39,Basico,Mensal,19.9,Nordeste,orgânico,8,2022-06-05,,2024-01-31,2024-01-31,20,897.1,,0
1561,31,básico,Mensal,19.9,Nordeste,Organico,7,2022-03-19,,2024-01-13,2024-01-31,14,679.1,,0
4674,23,premium,Mensal,55.9,Nordeste,instagram,9,2022-05-14,,2024-01-20,2024-01-31,13,396.5,,0
5194,47,BASICO,Mensal,19.9,Sudeste,indicação,6,2023-07-15,,2024-01-13,2024-01-31,13,178.7,,0
2505,40,Padrão,Mensal,34.9,Sul,IG,6,2022-04-09,,2024-01-26,2024-01-31,15,472.8,,0
4381,33,BASICO,Anual,19.9,Nordeste,Organico,6,2023-06-18,2023-11-29,2023-11-14,2024-01-31,3,30.4,Pouco conteúdo novo,1
1518,39,premium,Mensal,55.9,Sul,orgânico,5,2022-07-07,,2024-01-20,2024-01-31,10,409.6,,0
5780,22,BASICO,Mensal,19.9,Sudeste,Google,3,2023-10-08,2024-01-05,2023-12-29,2024-01-31,4,20.2,Problema técnico,1
1778,33,básico,Mensal,19.9,Sudeste,instagram,7,2022-11-23,,2024-01-23,2024-01-31,19,385.7,,0
5202,34,Basico,Mensal,19.9,Sul,google,5,2023-06-15,2023-10-19,2023-10-13,2024-01-31,3,48.2,Concorrente,1
2915,19,básico,Mensal,19.9,Sudeste,orgânico,8,2023-07-14,,2024-01-14,2024-01-31,12,102.8,,0
3088,36,Padrao,Anual,34.9,Sul,indicação,9,2023-06-19,,2024-01-09,2024-01-31,10,133.4,,0
1283,19,BASICO,Anual,19.9,Sudeste,Organico,7,2023-09-26,,2024-01-31,2024-01-31,13,81.5,,0
5121,40,Padrão,Mensal,34.9,Nordeste,Indicacao,10,2023-08-22,,2024-01-28,2024-01-31,17,179.8,,0
3755,37,Padrão,Mensal,34.9,Sudeste,Indicacao,10,2021-08-26,,2024-01-04,2024-01-31,18,900,,0
1708,50,BASICO,Anual,1990,Sul,Organico,9,2020-03-27,,2024-01-14,2024-01-31,15,900,,0
2663,30,padrão,Anual,34.9,Sul,IG,4,2023-08-24,,2024-01-26,2024-01-31,17,147,,0
4077,41,básico,Mensal,19.9,Nordeste,Google,10,2022-05-26,,2024-01-13,2024-01-31,10,476.7,,0
1520,31,BASICO,Mensal,19.9,Sul,instagram,6,2023-08-24,,2024-01-14,2024-01-31,22,208.5,,0
2775,23,Basico,Mensal,19.9,Sul,Organico,10,2022-01-21,,2024-01-30,2024-01-31,6,265.6,,0
1759,43,BASICO,Mensal,19.9,Centro-Oeste,orgânico,4,2023-05-15,2023-11-05,2023-10-30,2024-01-31,8,133.4,Outro,1
5123,34,Padrao,Mensal,34.9,Nordeste,instagram,7,2023-11-11,,2024-01-26,2024-01-31,14,62.3,,0
4748,39,Basico,Mensal,19.9,Sul,Organico,2,2023-08-18,2023-12-22,2023-11-22,2024-01-31,1,8.8,Outro,1
5605,22,premium,Mensal,55.9,Sul,Google,4,2022-11-15,2023-07-01,2023-05-31,2024-01-31,5,160.4,Outro,1
5079,24,básico,Mensal,19.9,Sul,Google,8,2021-01-04,,2024-01-19,2024-01-31,15,900,,0
4507,42,padrão,Mensal,34.9,Norte,indicação,5,2023-07-29,2024-01-02,2023-12-12,2024-01-31,5,65.3,problema tecnico,1
1036,49,básico,Mensal,19.9,Sudeste,orgânico,9,2021-06-27,,2024-01-06,2024-01-31,12,802.1,,0
1026,32,padrão,Anual,34.9,Sudeste,indicação,2,2022-09-26,2023-11-23,2023-10-26,2024-01-31,1,25.6,Pouco conteúdo novo,1
1896,35,Basico,Mensal,19.9,Nordeste,Indicacao,6,2023-04-06,2023-12-11,2023-11-13,2024-01-31,2,35.2,PREÇO,1
3863,18,Padrão,Mensal,34.9,Sul,Indicacao,10,2022-12-30,,2024-01-24,2024-01-31,14,428.5,,0
1085,42,BASICO,Anual,19.9,Sul,orgânico,6,2023-04-12,2023-12-11,2023-11-27,2024-01-31,3,42.9,Pouco conteúdo novo,1
5556,23,básico,Mensal,19.9,Nordeste,Indicacao,7,2023-11-10,,2024-01-30,2024-01-31,11,31.3,,0
4629,43,Padrão,Mensal,34.9,Nordeste,Organico,7,2023-07-13,,2024-01-17,2024-01-31,16,161.4,,0
3881,50,Padrão,Anual,3490,Sudeste,Indicacao,7,2022-06-14,,2024-01-24,2024-01-31,15,468.4,,0
4341,18,BASICO,Mensal,19.9,Nordeste,Instagram,7,2021-09-16,,2024-01-16,2024-01-31,9,446.6,,0
4700,30,Premium,Mensal,55.9,Nordeste,indicação,6,2022-07-05,,2024-01-17,2024-01-31,15,659.2,,0
5803,28,premium,Mensal,55.9,Sudeste,Indicacao,7,2022-11-07,2023-10-19,2023-09-19,2024-01-31,3,72.7,Pouco conteúdo novo,1
2738,33,premium,Anual,55.9,Sudeste,orgânico,8,2023-08-07,,2024-01-13,2024-01-31,19,160.6,,0
3127,38,BASICO,Anual,19.9,Nordeste,orgânico,8,2023-06-03,,2024-01-20,2024-01-31,11,172.1,,0
1875,24,padrão,Mensal,34.9,Sudeste,orgânico,2,2023-10-15,2023-12-25,2023-12-04,2024-01-31,1,5.1,Pouco conteúdo novo,1
1147,40,Basico,Mensal,19.9,Sudeste,google,5,2023-05-20,2023-12-07,2023-11-17,2024-01-31,3,53.7,Pouco conteúdo novo,1
2700,18,padrão,Mensal,3490,Norte,Instagram,5,2023-01-28,2023-10-18,2023-09-10,2024-01-31,6,141,Outro,1
2093,32,Padrão,Mensal,34.9,Sudeste,instagram,7,2022-10-20,,2024-01-13,2024-01-31,8,281.6,,0
3112,27,Padrao,Anual,34.9,Sul,Instagram,7,2021-11-16,,2024-01-25,2024-01-31,16,721.3,,0
2850,27,Premium,Mensal,55.9,?,Organico,6,2022-02-21,,2024-01-11,2024-01-31,20,757.6,,0
1927,31,básico,Mensal,19.9,Sudeste,Indicacao,9,2022-05-04,,2024-01-26,2024-01-31,13,604,,0
1527,47,Basico,Mensal,1990,Sul,indicação,7,2023-09-28,2023-12-23,2023-11-18,2024-01-31,7,63,Concorrente,1
2262,36,padrão,Mensal,3490,Sudeste,IG,10,2022-10-22,,2024-01-06,2024-01-31,14,484.6,,0
4875,47,Padrão,Mensal,34.9,Nordeste,Instagram,10,2022-11-15,,2024-01-18,2024-01-31,13,361.6,,0
4519,28,Padrão,Mensal,34.9,Sul,instagram,7,2019-10-13,,2024-01-29,2024-01-31,11,900,,0
3948,36,básico,Anual,19.9,Nordeste,Organico,5,2023-07-19,2024-01-24,2023-12-29,2024-01-31,4,35,Falta de tempo,1
1799,35,BASICO,Mensal,19.9,?,google,6,2023-04-26,2023-12-16,2023-11-20,2024-01-31,2,30.9,Preço,1
3613,44,Padrão,Mensal,34.9,Sul,Instagram,7,2022-10-17,,2024-01-15,2024-01-31,15,331.3,,0
4232,33,Padrão,Mensal,34.9,Nordeste,Instagram,7,2023-10-23,,2024-01-31,2024-01-31,11,67.8,,0
5734,18,padrão,Mensal,34.9,Sudeste,instagram,8,2023-05-13,2024-01-12,2023-12-23,2024-01-31,5,69.3,Falta de tempo,1
4847,37,básico,Anual,19.9,Nordeste,Google,10,2023-02-26,,2024-01-03,2024-01-31,14,342.3,,0
1381,22,Padrão,Mensal,34.9,Nordeste,Organico,5,2023-11-23,2023-12-31,2023-12-01,2024-01-31,3,11.9,Falta de tempo,1
1485,21,BASICO,Mensal,19.9,Sudeste,Organico,7,2023-07-01,,2024-01-05,2024-01-31,14,163.8,,0
5345,23,Premium,Anual,55.9,Sudeste,Organico,10,2023-02-02,,2024-01-08,2024-01-31,20,343.4,,0
3328,36,básico,Anual,19.9,Sudeste,google,8,2021-12-01,,2024-01-12,2024-01-31,16,696.5,,0
2701,27,básico,Mensal,1990,Sudeste,orgânico,3,2023-05-21,2023-12-11,2023-11-08,2024-01-31,2,29.3,Falta de tempo,1
4352,36,premium,Anual,55.9,Norte,instagram,4,2022-09-19,2023-06-19,2023-05-29,2024-01-31,6,218,Concorrente,1
2102,47,básico,Mensal,1990,Sudeste,Organico,7,2021-11-21,,2024-01-02,2024-01-31,16,900,,0
1596,54,BASICO,Mensal,19.9,Sul,instagram,9,2023-04-06,,2024-01-10,2024-01-31,18,405.4,,0
4781,18,Padrao,Anual,34.9,Centro-Oeste,indicação,5,2021-05-28,,2024-01-08,2024-01-31,14,900,,0
5768,18,Basico,Mensal,19.9,Sudeste,IG,4,2022-09-18,,2024-01-19,2024-01-31,9,269.5,,0
2594,39,Padrão,Mensal,34.9,Sudeste,Indicacao,2,2023-10-01,2023-12-04,2023-11-03,2024-01-31,4,33.9,PREÇO,1
1492,38,Premium,Mensal,55.9,Sudeste,instagram,7,2023-04-29,,2024-01-26,2024-01-31,5,101.5,,0
2795,46,premium,Mensal,55.9,Nordeste,Organico,4,2021-02-27,,2024-01-03,2024-01-31,9,528.8,,0
3626,30,Padrao,Mensal,3490,Sul,instagram,1,2023-07-20,,2024-01-31,2024-01-31,16,136.7,,0
1579,18,padrão,Mensal,34.9,Sul,Indicacao,7,2023-09-09,2023-12-11,,2024-01-31,4,36.5,Pouco conteúdo novo,1
2802,41,Padrao,Mensal,34.9,Sul,instagram,10,2022-12-17,,2024-01-10,2024-01-31,7,209.6,,0
3655,33,Padrao,Mensal,3490,Sudeste,google,7,2022-08-07,,2024-01-29,2024-01-31,11,321.3,,0
1606,44,premium,Mensal,55.9,Sudeste,indicação,4,2023-04-13,2023-11-06,2023-10-06,2024-01-31,3,61.6,Pouco conteúdo novo,1
1839,53,Padrao,Mensal,34.9,Sudeste,Organico,7,2022-03-19,,2024-01-06,2024-01-31,14,529,,0
5198,55,Padrao,Mensal,34.9,Sudeste,google,5,2023-12-27,,2024-01-04,2024-01-31,20,33,,0
1642,32,premium,Mensal,55.9,Sudeste,orgânico,7,2023-07-01,,2024-01-12,2024-01-31,17,277.8,,0
5759,46,Basico,Mensal,19.9,Sudeste,instagram,8,2023-08-23,,2024-01-16,2024-01-31,17,151.1,,0
5453,47,Basico,Mensal,19.9,Sul,google,3,2022-11-16,2024-01-01,2023-12-02,2024-01-31,2,46.3,PREÇO,1
3468,33,Basico,Mensal,19.9,Nordeste,Indicacao,10,2023-04-09,,2024-01-15,2024-01-31,8,125.7,,0
4747,47,Basico,Mensal,19.9,Nordeste,indicação,7,2022-10-29,2023-08-24,2023-08-01,2024-01-31,4,133.2,preco,1
2829,40,BASICO,Mensal,19.9,Sul,instagram,8,2023-06-12,,2024-01-25,2024-01-31,15,158.1,,0
5205,40,padrão,Mensal,34.9,Norte,google,4,2022-07-10,,2024-01-13,2024-01-31,14,408.9,,0
3721,29,padrão,Mensal,3490,Sudeste,Indicacao,6,2023-05-02,2023-10-07,2023-09-17,2024-01-31,3,47.4,Pouco conteúdo novo,1
4369,40,premium,Mensal,55.9,Sul,orgânico,8,2023-09-07,,2024-01-27,2024-01-31,18,148.6,,0
3137,31,Padrão,Mensal,3490,Sul,google,2,2023-09-18,2023-12-12,2023-11-11,2024-01-31,3,17.3,Pouco conteúdo novo,1
